visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label,x,y,z,gw_param_keys 1,gw_param_values 1,label,x,y,z,gw_param_keys 2,gw_param_values 2,label,x,y,z,gw_param_keys 3,gw_param_values 3,label,x,y,z,gw_param_keys 4,gw_param_values 4,label,x,y,z,gw_param_keys 5,gw_param_values 5,label,x,y,z,gw_param_keys 6,gw_param_values 6,label,x,y,z,gw_param_keys 7,gw_param_values 7,label,x,y,z,gw_param_keys 8,gw_param_values 8,label,x,y,z,gw_param_keys 9,gw_param_values 9,label,x,y,z,gw_param_keys 10,gw_param_values 10,label,x,y,z,gw_param_keys 11,gw_param_values 11,label,x,y,z,gw_param_keys 12,gw_param_values 12,label,x,y,z
,,,,,,,,,,,-3.36734693877551,1.1224489795918373,0.19662338611785354,,,,-3.36734693877551,1.1224489795918373,0.31360141842266115,,,,-3.36734693877551,1.1224489795918373,0.5228069055168127,,,,-3.36734693877551,1.1224489795918373,0.5140152425883942,,,,-3.36734693877551,1.1224489795918373,1.342159456517763,,,,-3.36734693877551,1.1224489795918373,1.6464680948846242,,,,-3.36734693877551,1.1224489795918373,2.4056926107243517,,,,-3.36734693877551,1.1224489795918373,2.6331108066270983,,,,-3.36734693877551,1.1224489795918373,2.918344743475738,,,,-3.36734693877551,1.1224489795918373,3.4103685843166436,,,,-3.36734693877551,1.1224489795918373,4.104395318287119,,,,-3.36734693877551,1.1224489795918373,3.9041398668143077,,,,-3.36734693877551,1.1224489795918373,5.875364333122672
,,,,,,,,,,,-3.163265306122449,1.1224489795918373,0.16328124135340247,,,,-3.163265306122449,1.1224489795918373,0.6077937377391174,,,,-3.163265306122449,1.1224489795918373,0.7352321614441154,,,,-3.163265306122449,1.1224489795918373,0.5954018666606957,,,,-3.163265306122449,1.1224489795918373,1.323826044907702,,,,-3.163265306122449,1.1224489795918373,2.201196331883155,,,,-3.163265306122449,1.1224489795918373,2.324336593376211,,,,-3.163265306122449,1.1224489795918373,2.870655872621395,,,,-3.163265306122449,1.1224489795918373,2.447269547674738,,,,-3.163265306122449,1.1224489795918373,3.4624028055701097,,,,-3.163265306122449,1.1224489795918373,4.852693836912465,,,,-3.163265306122449,1.1224489795918373,4.929109061670348,,,,-3.163265306122449,1.1224489795918373,5.15831713045506
,,,,,,,,,,,-2.9591836734693877,1.1224489795918373,0.2573418482552025,,,,-2.9591836734693877,1.1224489795918373,0.6633086813074136,,,,-2.9591836734693877,1.1224489795918373,0.9419346176447727,,,,-2.9591836734693877,1.1224489795918373,1.1797622042798446,,,,-2.9591836734693877,1.1224489795918373,1.265069812538801,,,,-2.9591836734693877,1.1224489795918373,1.9112065147199964,,,,-2.9591836734693877,1.1224489795918373,2.6109942423265062,,,,-2.9591836734693877,1.1224489795918373,2.783915392687359,,,,-2.9591836734693877,1.1224489795918373,2.5957422726850803,,,,-2.9591836734693877,1.1224489795918373,4.185631639803883,,,,-2.9591836734693877,1.1224489795918373,4.369222623659485,,,,-2.9591836734693877,1.1224489795918373,5.653689778741639,,,,-2.9591836734693877,1.1224489795918373,4.867840874227008
,,,,,,,,,,,-2.7551020408163263,1.1224489795918373,0.45670006992335294,,,,-2.7551020408163263,1.1224489795918373,0.6642941154010331,,,,-2.7551020408163263,1.1224489795918373,0.8361108802220971,,,,-2.7551020408163263,1.1224489795918373,1.223002978269185,,,,-2.7551020408163263,1.1224489795918373,1.1179792034705809,,,,-2.7551020408163263,1.1224489795918373,1.8118893084072734,,,,-2.7551020408163263,1.1224489795918373,1.5816988728396377,,,,-2.7551020408163263,1.1224489795918373,2.812376010381764,,,,-2.7551020408163263,1.1224489795918373,3.243832480737729,,,,-2.7551020408163263,1.1224489795918373,4.5143977224317355,,,,-2.7551020408163263,1.1224489795918373,4.727756291801095,,,,-2.7551020408163263,1.1224489795918373,5.807284778363612,,,,-2.7551020408163263,1.1224489795918373,6.87130699509964
,,,,,,,,,,,-2.5510204081632653,1.1224489795918373,0.4103578301851982,,,,-2.5510204081632653,1.1224489795918373,0.8171578386292425,,,,-2.5510204081632653,1.1224489795918373,1.1298361795699514,,,,-2.5510204081632653,1.1224489795918373,1.0857177731528693,,,,-2.5510204081632653,1.1224489795918373,1.629351944891438,,,,-2.5510204081632653,1.1224489795918373,1.9915566949235843,,,,-2.5510204081632653,1.1224489795918373,2.04810822294471,,,,-2.5510204081632653,1.1224489795918373,3.2451178170072073,,,,-2.5510204081632653,1.1224489795918373,3.2879315683034087,,,,-2.5510204081632653,1.1224489795918373,4.064229032839033,,,,-2.5510204081632653,1.1224489795918373,4.557022896821327,,,,-2.5510204081632653,1.1224489795918373,5.029879635876687,,,,-2.5510204081632653,1.1224489795918373,6.242109194799195
,,,,,,,,,,,-2.3469387755102042,1.1224489795918373,0.49318211589676597,,,,-2.3469387755102042,1.1224489795918373,0.8320036468607498,,,,-2.3469387755102042,1.1224489795918373,1.0396857977184788,,,,-2.3469387755102042,1.1224489795918373,1.2322943538919113,,,,-2.3469387755102042,1.1224489795918373,2.0340093131454107,,,,-2.3469387755102042,1.1224489795918373,1.6853631929245414,,,,-2.3469387755102042,1.1224489795918373,2.8268084201118584,,,,-2.3469387755102042,1.1224489795918373,3.1342656470816377,,,,-2.3469387755102042,1.1224489795918373,3.517557252655689,,,,-2.3469387755102042,1.1224489795918373,4.955919542859978,,,,-2.3469387755102042,1.1224489795918373,5.213498489236076,,,,-2.3469387755102042,1.1224489795918373,6.187458156643757,,,,-2.3469387755102042,1.1224489795918373,6.975546949673694
,,,,,,,,,,,-2.142857142857143,1.1224489795918373,0.6445881406549394,,,,-2.142857142857143,1.1224489795918373,0.9774372133042889,,,,-2.142857142857143,1.1224489795918373,1.322550041630308,,,,-2.142857142857143,1.1224489795918373,1.4811250927910784,,,,-2.142857142857143,1.1224489795918373,1.846294819634354,,,,-2.142857142857143,1.1224489795918373,1.9510943406319257,,,,-2.142857142857143,1.1224489795918373,2.3993557121841014,,,,-2.142857142857143,1.1224489795918373,3.7341103345114024,,,,-2.142857142857143,1.1224489795918373,4.055051708288389,,,,-2.142857142857143,1.1224489795918373,4.967128713037857,,,,-2.142857142857143,1.1224489795918373,3.9711519057926443,,,,-2.142857142857143,1.1224489795918373,6.500247649127621,,,,-2.142857142857143,1.1224489795918373,7.669006948235363
,,,,,,,,,,,-1.9387755102040813,1.1224489795918373,0.6232678388103696,,,,-1.9387755102040813,1.1224489795918373,0.827407851916451,,,,-1.9387755102040813,1.1224489795918373,1.5107641331171326,,,,-1.9387755102040813,1.1224489795918373,1.7631086188549872,,,,-1.9387755102040813,1.1224489795918373,1.8248484006019905,,,,-1.9387755102040813,1.1224489795918373,2.1755079968942495,,,,-1.9387755102040813,1.1224489795918373,2.6078728126780955,,,,-1.9387755102040813,1.1224489795918373,3.0121683791082905,,,,-1.9387755102040813,1.1224489795918373,3.250943899326675,,,,-1.9387755102040813,1.1224489795918373,4.842337035764973,,,,-1.9387755102040813,1.1224489795918373,4.807230702279319,,,,-1.9387755102040813,1.1224489795918373,6.15104848977266,,,,-1.9387755102040813,1.1224489795918373,6.75974759619206
,,,,,,,,,,,-1.7346938775510203,1.1224489795918373,0.5854342846871942,,,,-1.7346938775510203,1.1224489795918373,0.8292675625087148,,,,-1.7346938775510203,1.1224489795918373,1.339689395494423,,,,-1.7346938775510203,1.1224489795918373,1.629171380747249,,,,-1.7346938775510203,1.1224489795918373,1.860403651911366,,,,-1.7346938775510203,1.1224489795918373,2.1535771558040913,,,,-1.7346938775510203,1.1224489795918373,2.4122474635114948,,,,-1.7346938775510203,1.1224489795918373,3.4401573992755563,,,,-1.7346938775510203,1.1224489795918373,3.53476118296762,,,,-1.7346938775510203,1.1224489795918373,4.4194772996932885,,,,-1.7346938775510203,1.1224489795918373,6.247526490720211,,,,-1.7346938775510203,1.1224489795918373,6.297206107506726,,,,-1.7346938775510203,1.1224489795918373,7.908045845104005
,,,,,,,,,,,-1.5306122448979593,1.1224489795918373,0.5113478897762188,,,,-1.5306122448979593,1.1224489795918373,0.6562300190319276,,,,-1.5306122448979593,1.1224489795918373,0.8526905290914293,,,,-1.5306122448979593,1.1224489795918373,1.7568553817688495,,,,-1.5306122448979593,1.1224489795918373,1.8155787325263324,,,,-1.5306122448979593,1.1224489795918373,1.6640395634340484,,,,-1.5306122448979593,1.1224489795918373,2.7415941532799706,,,,-1.5306122448979593,1.1224489795918373,3.4735585187333493,,,,-1.5306122448979593,1.1224489795918373,3.6410051532715655,,,,-1.5306122448979593,1.1224489795918373,4.760798393667714,,,,-1.5306122448979593,1.1224489795918373,5.240927179014119,,,,-1.5306122448979593,1.1224489795918373,5.758097605269605,,,,-1.5306122448979593,1.1224489795918373,6.552144422845976
,,,,,,,,,,,-1.3265306122448979,1.1224489795918373,0.43148926217419037,,,,-1.3265306122448979,1.1224489795918373,0.7221151579215451,,,,-1.3265306122448979,1.1224489795918373,1.1319434955871748,,,,-1.3265306122448979,1.1224489795918373,0.9224829082283619,,,,-1.3265306122448979,1.1224489795918373,1.8274839917821741,,,,-1.3265306122448979,1.1224489795918373,1.713028003225632,,,,-1.3265306122448979,1.1224489795918373,2.844080697129667,,,,-1.3265306122448979,1.1224489795918373,3.389034075506301,,,,-1.3265306122448979,1.1224489795918373,3.2093438001232792,,,,-1.3265306122448979,1.1224489795918373,4.8844529666147505,,,,-1.3265306122448979,1.1224489795918373,4.363844036044926,,,,-1.3265306122448979,1.1224489795918373,6.641649846162068,,,,-1.3265306122448979,1.1224489795918373,7.328982209349864
,,,,,,,,,,,-1.1224489795918364,1.1224489795918373,0.33110967106113015,,,,-1.1224489795918364,1.1224489795918373,0.5604086129049435,,,,-1.1224489795918364,1.1224489795918373,0.8400966267546012,,,,-1.1224489795918364,1.1224489795918373,1.0287312767279666,,,,-1.1224489795918364,1.1224489795918373,1.476807826126444,,,,-1.1224489795918364,1.1224489795918373,2.2546187384546528,,,,-1.1224489795918364,1.1224489795918373,2.61016728361526,,,,-1.1224489795918364,1.1224489795918373,2.5701454104248413,,,,-1.1224489795918364,1.1224489795918373,3.4515964030283137,,,,-1.1224489795918364,1.1224489795918373,4.674950104119791,,,,-1.1224489795918364,1.1224489795918373,5.336349575615358,,,,-1.1224489795918364,1.1224489795918373,5.964161585629975,,,,-1.1224489795918364,1.1224489795918373,8.162382372789327
,,,,,,,,,,,-0.9183673469387754,1.1224489795918373,0.31344892414464565,,,,-0.9183673469387754,1.1224489795918373,0.7355039466604534,,,,-0.9183673469387754,1.1224489795918373,0.6867445579860967,,,,-0.9183673469387754,1.1224489795918373,1.2437236842760229,,,,-0.9183673469387754,1.1224489795918373,1.2175128890235158,,,,-0.9183673469387754,1.1224489795918373,1.5763792493292856,,,,-0.9183673469387754,1.1224489795918373,2.514696030917526,,,,-0.9183673469387754,1.1224489795918373,3.55029591492998,,,,-0.9183673469387754,1.1224489795918373,3.4995001211371553,,,,-0.9183673469387754,1.1224489795918373,3.7458422095582486,,,,-0.9183673469387754,1.1224489795918373,5.444164123340918,,,,-0.9183673469387754,1.1224489795918373,6.116779187682662,,,,-0.9183673469387754,1.1224489795918373,7.007850172583767
,,,,,,,,,,,-0.7142857142857144,1.1224489795918373,0.1486374554594148,,,,-0.7142857142857144,1.1224489795918373,0.4710592297707926,,,,-0.7142857142857144,1.1224489795918373,0.5163124517539446,,,,-0.7142857142857144,1.1224489795918373,0.6483085805877463,,,,-0.7142857142857144,1.1224489795918373,1.398646487091488,,,,-0.7142857142857144,1.1224489795918373,1.876462648733305,,,,-0.7142857142857144,1.1224489795918373,2.35760083122253,,,,-0.7142857142857144,1.1224489795918373,2.6212700020976563,,,,-0.7142857142857144,1.1224489795918373,4.607943814057473,,,,-0.7142857142857144,1.1224489795918373,3.628912301927643,,,,-0.7142857142857144,1.1224489795918373,5.32427338396887,,,,-0.7142857142857144,1.1224489795918373,6.640613669187438,,,,-0.7142857142857144,1.1224489795918373,7.236404730200238
,,,,,,,,,,,-0.5102040816326525,1.1224489795918373,0.10045176538957191,,,,-0.5102040816326525,1.1224489795918373,0.33845687079828335,,,,-0.5102040816326525,1.1224489795918373,0.561058457865483,,,,-0.5102040816326525,1.1224489795918373,0.739137271359463,,,,-0.5102040816326525,1.1224489795918373,1.4106206682862388,,,,-0.5102040816326525,1.1224489795918373,1.4102376160774033,,,,-0.5102040816326525,1.1224489795918373,2.456739764186616,,,,-0.5102040816326525,1.1224489795918373,3.4188697229597893,,,,-0.5102040816326525,1.1224489795918373,3.9719997766200454,,,,-0.5102040816326525,1.1224489795918373,4.069833871420646,,,,-0.5102040816326525,1.1224489795918373,5.784847360079948,,,,-0.5102040816326525,1.1224489795918373,6.840236015001296,,,,-0.5102040816326525,1.1224489795918373,7.645909954087173
,,,,,,,,,,,-0.3061224489795915,1.1224489795918373,0.15555071849095584,,,,-0.3061224489795915,1.1224489795918373,0.14113924794490576,,,,-0.3061224489795915,1.1224489795918373,0.27428646341679963,,,,-0.3061224489795915,1.1224489795918373,0.7828781299177973,,,,-0.3061224489795915,1.1224489795918373,1.3634443700695666,,,,-0.3061224489795915,1.1224489795918373,1.6905801220401102,,,,-0.3061224489795915,1.1224489795918373,2.1015685186268556,,,,-0.3061224489795915,1.1224489795918373,2.712825887315069,,,,-0.3061224489795915,1.1224489795918373,3.8662959134070354,,,,-0.3061224489795915,1.1224489795918373,4.52909945536483,,,,-0.3061224489795915,1.1224489795918373,5.60040819664854,,,,-0.3061224489795915,1.1224489795918373,5.519184724041206,,,,-0.3061224489795915,1.1224489795918373,8.028970930842933
,,,,,,,,,,,-0.1020408163265305,1.1224489795918373,0.039489609191487425,,,,-0.1020408163265305,1.1224489795918373,0.2733113504950898,,,,-0.1020408163265305,1.1224489795918373,0.4175499832825599,,,,-0.1020408163265305,1.1224489795918373,0.47381227753219435,,,,-0.1020408163265305,1.1224489795918373,0.9196925168446539,,,,-0.1020408163265305,1.1224489795918373,1.7628947354191715,,,,-0.1020408163265305,1.1224489795918373,1.9995265872598242,,,,-0.1020408163265305,1.1224489795918373,3.2765767255609797,,,,-0.1020408163265305,1.1224489795918373,3.4759654559883044,,,,-0.1020408163265305,1.1224489795918373,4.578556749063045,,,,-0.1020408163265305,1.1224489795918373,4.845056955170016,,,,-0.1020408163265305,1.1224489795918373,5.888282652410696,,,,-0.1020408163265305,1.1224489795918373,8.084444600072516
,,,,,,,,,,,0.1020408163265305,1.1224489795918373,0.133581097847153,,,,0.1020408163265305,1.1224489795918373,0.08084419781061299,,,,0.1020408163265305,1.1224489795918373,0.15598722067174586,,,,0.1020408163265305,1.1224489795918373,0.667821564329539,,,,0.1020408163265305,1.1224489795918373,0.7004591308240896,,,,0.1020408163265305,1.1224489795918373,1.7999403982638045,,,,0.1020408163265305,1.1224489795918373,1.5831336513542342,,,,0.1020408163265305,1.1224489795918373,2.4759335950008134,,,,0.1020408163265305,1.1224489795918373,3.3561975980004735,,,,0.1020408163265305,1.1224489795918373,4.5795667450967334,,,,0.1020408163265305,1.1224489795918373,6.182041852620909,,,,0.1020408163265305,1.1224489795918373,6.33199964238238,,,,0.1020408163265305,1.1224489795918373,6.746637789803241
,,,,,,,,,,,0.3061224489795915,1.1224489795918373,0.008917381980558725,,,,0.3061224489795915,1.1224489795918373,0.24394426520875806,,,,0.3061224489795915,1.1224489795918373,0.3057056893803677,,,,0.3061224489795915,1.1224489795918373,0.6981701574560661,,,,0.3061224489795915,1.1224489795918373,0.6406791634812854,,,,0.3061224489795915,1.1224489795918373,1.4578955998191572,,,,0.3061224489795915,1.1224489795918373,1.8404150162651733,,,,0.3061224489795915,1.1224489795918373,2.642148409468678,,,,0.3061224489795915,1.1224489795918373,3.223162348665999,,,,0.3061224489795915,1.1224489795918373,4.199128722245416,,,,0.3061224489795915,1.1224489795918373,3.8789809476065242,,,,0.3061224489795915,1.1224489795918373,7.229156899593156,,,,0.3061224489795915,1.1224489795918373,7.244706950429196
,,,,,,,,,,,0.5102040816326534,1.1224489795918373,0.08056386127114444,,,,0.5102040816326534,1.1224489795918373,0.18696490197249926,,,,0.5102040816326534,1.1224489795918373,0.010240334528983763,,,,0.5102040816326534,1.1224489795918373,0.45950996581140424,,,,0.5102040816326534,1.1224489795918373,1.1564464743592129,,,,0.5102040816326534,1.1224489795918373,1.859198288243988,,,,0.5102040816326534,1.1224489795918373,1.8486051110600716,,,,0.5102040816326534,1.1224489795918373,2.6177308315514374,,,,0.5102040816326534,1.1224489795918373,3.45125788673997,,,,0.5102040816326534,1.1224489795918373,4.132964259985062,,,,0.5102040816326534,1.1224489795918373,4.049933566840426,,,,0.5102040816326534,1.1224489795918373,5.4074635292814985,,,,0.5102040816326534,1.1224489795918373,6.391561330086407
,,,,,,,,,,,0.7142857142857144,1.1224489795918373,-0.0682378073717276,,,,0.7142857142857144,1.1224489795918373,-0.11520558254093982,,,,0.7142857142857144,1.1224489795918373,0.2377968429889281,,,,0.7142857142857144,1.1224489795918373,0.5510999321291318,,,,0.7142857142857144,1.1224489795918373,1.3616576193613912,,,,0.7142857142857144,1.1224489795918373,1.464679641499025,,,,0.7142857142857144,1.1224489795918373,2.4470061849837217,,,,0.7142857142857144,1.1224489795918373,2.27177024718784,,,,0.7142857142857144,1.1224489795918373,2.9893744452944775,,,,0.7142857142857144,1.1224489795918373,4.281220397063122,,,,0.7142857142857144,1.1224489795918373,4.777868141879433,,,,0.7142857142857144,1.1224489795918373,6.983178337733332,,,,0.7142857142857144,1.1224489795918373,7.525129752049796
,,,,,,,,,,,0.9183673469387754,1.1224489795918373,0.02813229136249196,,,,0.9183673469387754,1.1224489795918373,0.1400967286017587,,,,0.9183673469387754,1.1224489795918373,0.4729487454605995,,,,0.9183673469387754,1.1224489795918373,0.6866385408898612,,,,0.9183673469387754,1.1224489795918373,0.705423462439096,,,,0.9183673469387754,1.1224489795918373,1.4623070571191348,,,,0.9183673469387754,1.1224489795918373,2.4874640356975246,,,,0.9183673469387754,1.1224489795918373,2.619949571226925,,,,0.9183673469387754,1.1224489795918373,3.277291169781428,,,,0.9183673469387754,1.1224489795918373,4.599604021211844,,,,0.9183673469387754,1.1224489795918373,4.561971217258474,,,,0.9183673469387754,1.1224489795918373,5.221144537384013,,,,0.9183673469387754,1.1224489795918373,6.69356952503424
,,,,,,,,,,,1.1224489795918373,1.1224489795918373,-0.049475377032335226,,,,1.1224489795918373,1.1224489795918373,0.07749996355966238,,,,1.1224489795918373,1.1224489795918373,0.16550365265859704,,,,1.1224489795918373,1.1224489795918373,0.8443645010651164,,,,1.1224489795918373,1.1224489795918373,0.9531709332003009,,,,1.1224489795918373,1.1224489795918373,1.5914733516765636,,,,1.1224489795918373,1.1224489795918373,2.3938675987990483,,,,1.1224489795918373,1.1224489795918373,2.9182259047090353,,,,1.1224489795918373,1.1224489795918373,2.853538229672662,,,,1.1224489795918373,1.1224489795918373,3.4785921755821545,,,,1.1224489795918373,1.1224489795918373,4.930783341577084,,,,1.1224489795918373,1.1224489795918373,6.0372862556442275,,,,1.1224489795918373,1.1224489795918373,6.818367285678011
,,,,,,,,,,,1.3265306122448983,1.1224489795918373,0.08463636857802534,,,,1.3265306122448983,1.1224489795918373,0.08612504808552465,,,,1.3265306122448983,1.1224489795918373,0.6649590136822964,,,,1.3265306122448983,1.1224489795918373,0.6762985937211993,,,,1.3265306122448983,1.1224489795918373,0.6334459898837057,,,,1.3265306122448983,1.1224489795918373,1.5901687021296826,,,,1.3265306122448983,1.1224489795918373,2.2038519896170534,,,,1.3265306122448983,1.1224489795918373,2.905781231609029,,,,1.3265306122448983,1.1224489795918373,2.996237544157177,,,,1.3265306122448983,1.1224489795918373,3.671963745639315,,,,1.3265306122448983,1.1224489795918373,4.6476420486599705,,,,1.3265306122448983,1.1224489795918373,6.018575120042995,,,,1.3265306122448983,1.1224489795918373,8.110685571760076
,,,,,,,,,,,1.5306122448979593,1.1224489795918373,-0.0023063557931001996,,,,1.5306122448979593,1.1224489795918373,0.10216547688816822,,,,1.5306122448979593,1.1224489795918373,0.40335877810870213,,,,1.5306122448979593,1.1224489795918373,1.0787485404484083,,,,1.5306122448979593,1.1224489795918373,1.2331952360958682,,,,1.5306122448979593,1.1224489795918373,1.5679780199652364,,,,1.5306122448979593,1.1224489795918373,2.629001649392106,,,,1.5306122448979593,1.1224489795918373,2.7822333038662888,,,,1.5306122448979593,1.1224489795918373,2.908380205667096,,,,1.5306122448979593,1.1224489795918373,3.9345904989842286,,,,1.5306122448979593,1.1224489795918373,5.147547380509495,,,,1.5306122448979593,1.1224489795918373,5.303688716138585,,,,1.5306122448979593,1.1224489795918373,6.863105329613355
,,,,,,,,,,,1.7346938775510203,1.1224489795918373,0.09126592595826932,,,,1.7346938775510203,1.1224489795918373,0.0804695179213687,,,,1.7346938775510203,1.1224489795918373,0.40841084404456635,,,,1.7346938775510203,1.1224489795918373,0.5588163945554547,,,,1.7346938775510203,1.1224489795918373,0.5879787500571398,,,,1.7346938775510203,1.1224489795918373,0.7625871133640791,,,,1.7346938775510203,1.1224489795918373,1.7787707113144209,,,,1.7346938775510203,1.1224489795918373,2.5326117785337026,,,,1.7346938775510203,1.1224489795918373,3.3087223769798513,,,,1.7346938775510203,1.1224489795918373,4.704819548865066,,,,1.7346938775510203,1.1224489795918373,4.075709928661938,,,,1.7346938775510203,1.1224489795918373,5.765841888811428,,,,1.7346938775510203,1.1224489795918373,7.76930069643991
,,,,,,,,,,,1.9387755102040813,1.1224489795918373,0.08360921207907115,,,,1.9387755102040813,1.1224489795918373,0.2129460346912741,,,,1.9387755102040813,1.1224489795918373,0.35235280355923565,,,,1.9387755102040813,1.1224489795918373,0.7424795739067479,,,,1.9387755102040813,1.1224489795918373,1.1709898489351889,,,,1.9387755102040813,1.1224489795918373,1.8981076670820634,,,,1.9387755102040813,1.1224489795918373,2.240139633347391,,,,1.9387755102040813,1.1224489795918373,2.358634268517944,,,,1.9387755102040813,1.1224489795918373,3.365428541896887,,,,1.9387755102040813,1.1224489795918373,3.9239740053935583,,,,1.9387755102040813,1.1224489795918373,4.399211359038892,,,,1.9387755102040813,1.1224489795918373,5.684051798536802,,,,1.9387755102040813,1.1224489795918373,6.532467144438963
,,,,,,,,,,,2.1428571428571432,1.1224489795918373,0.06093480192603246,,,,2.1428571428571432,1.1224489795918373,0.3638758578775758,,,,2.1428571428571432,1.1224489795918373,0.3952586749565573,,,,2.1428571428571432,1.1224489795918373,1.1849934127015742,,,,2.1428571428571432,1.1224489795918373,1.0221205140977296,,,,2.1428571428571432,1.1224489795918373,1.5335397915252746,,,,2.1428571428571432,1.1224489795918373,2.019514079996112,,,,2.1428571428571432,1.1224489795918373,2.985843325474888,,,,2.1428571428571432,1.1224489795918373,3.6026342992805755,,,,2.1428571428571432,1.1224489795918373,3.349239183868282,,,,2.1428571428571432,1.1224489795918373,5.1024159354225525,,,,2.1428571428571432,1.1224489795918373,6.583255319876434,,,,2.1428571428571432,1.1224489795918373,7.164926847716668
,,,,,,,,,,,2.3469387755102042,1.1224489795918373,0.05767679668751499,,,,2.3469387755102042,1.1224489795918373,0.44818713201219207,,,,2.3469387755102042,1.1224489795918373,0.41790078770808814,,,,2.3469387755102042,1.1224489795918373,0.33986483223071096,,,,2.3469387755102042,1.1224489795918373,1.2424453541903189,,,,2.3469387755102042,1.1224489795918373,1.8512020126555113,,,,2.3469387755102042,1.1224489795918373,1.7446614386108594,,,,2.3469387755102042,1.1224489795918373,2.7981118101651314,,,,2.3469387755102042,1.1224489795918373,3.2804612465240686,,,,2.3469387755102042,1.1224489795918373,4.201177082719939,,,,2.3469387755102042,1.1224489795918373,4.53575705652899,,,,2.3469387755102042,1.1224489795918373,5.344315007708416,,,,2.3469387755102042,1.1224489795918373,6.622157636844399
,,,,,,,,,,,2.5510204081632653,1.1224489795918373,0.12959394952728623,,,,2.5510204081632653,1.1224489795918373,0.28826574867662447,,,,2.5510204081632653,1.1224489795918373,0.6766349352982537,,,,2.5510204081632653,1.1224489795918373,0.876559171162913,,,,2.5510204081632653,1.1224489795918373,1.1130901509451379,,,,2.5510204081632653,1.1224489795918373,1.309184530814718,,,,2.5510204081632653,1.1224489795918373,2.251454636001631,,,,2.5510204081632653,1.1224489795918373,2.5441220464431753,,,,2.5510204081632653,1.1224489795918373,3.7159021400574517,,,,2.5510204081632653,1.1224489795918373,4.473699535822122,,,,2.5510204081632653,1.1224489795918373,5.111459027752302,,,,2.5510204081632653,1.1224489795918373,5.639673331678113,,,,2.5510204081632653,1.1224489795918373,6.05875943278048
,,,,,,,,,,,2.755102040816327,1.1224489795918373,0.25356049398539915,,,,2.755102040816327,1.1224489795918373,0.33666993761108405,,,,2.755102040816327,1.1224489795918373,0.662270342643004,,,,2.755102040816327,1.1224489795918373,1.0426889706199542,,,,2.755102040816327,1.1224489795918373,1.2263664922781163,,,,2.755102040816327,1.1224489795918373,1.998282445009628,,,,2.755102040816327,1.1224489795918373,1.8536304204843195,,,,2.755102040816327,1.1224489795918373,3.1601164326570985,,,,2.755102040816327,1.1224489795918373,2.8798198590725916,,,,2.755102040816327,1.1224489795918373,3.710476826359832,,,,2.755102040816327,1.1224489795918373,4.422952783948566,,,,2.755102040816327,1.1224489795918373,5.2470086859491145,,,,2.755102040816327,1.1224489795918373,5.410995200834101
,,,,,,,,,,,2.959183673469388,1.1224489795918373,0.15678125823681469,,,,2.959183673469388,1.1224489795918373,0.5012665639102765,,,,2.959183673469388,1.1224489795918373,0.6164372930489163,,,,2.959183673469388,1.1224489795918373,0.8383239190870718,,,,2.959183673469388,1.1224489795918373,0.561636272956449,,,,2.959183673469388,1.1224489795918373,1.496691551240475,,,,2.959183673469388,1.1224489795918373,2.4937445722097604,,,,2.959183673469388,1.1224489795918373,1.9356938408281792,,,,2.959183673469388,1.1224489795918373,3.126058781197488,,,,2.959183673469388,1.1224489795918373,4.410874659946093,,,,2.959183673469388,1.1224489795918373,4.365459666754353,,,,2.959183673469388,1.1224489795918373,6.005211062091036,,,,2.959183673469388,1.1224489795918373,5.800449085705639
,,,,,,,,,,,3.163265306122449,1.1224489795918373,0.21518758784288078,,,,3.163265306122449,1.1224489795918373,0.3638782834952944,,,,3.163265306122449,1.1224489795918373,0.549197314428162,,,,3.163265306122449,1.1224489795918373,0.8932547184769811,,,,3.163265306122449,1.1224489795918373,1.416840320873274,,,,3.163265306122449,1.1224489795918373,1.4903532498026668,,,,3.163265306122449,1.1224489795918373,2.4272713585993473,,,,3.163265306122449,1.1224489795918373,2.116101811569907,,,,3.163265306122449,1.1224489795918373,3.067985786552155,,,,3.163265306122449,1.1224489795918373,4.164369443984794,,,,3.163265306122449,1.1224489795918373,3.502930530196452,,,,3.163265306122449,1.1224489795918373,5.830364299855104,,,,3.163265306122449,1.1224489795918373,5.865255493008015
,,,,,,,,,,,3.36734693877551,1.1224489795918373,0.15755009707770928,,,,3.36734693877551,1.1224489795918373,0.34108610358520514,,,,3.36734693877551,1.1224489795918373,0.5425673838070189,,,,3.36734693877551,1.1224489795918373,0.5293980698463454,,,,3.36734693877551,1.1224489795918373,1.1156693985071746,,,,3.36734693877551,1.1224489795918373,1.9006844785324064,,,,3.36734693877551,1.1224489795918373,2.278380588892129,,,,3.36734693877551,1.1224489795918373,2.6537194079038677,,,,3.36734693877551,1.1224489795918373,2.6665590295158563,,,,3.36734693877551,1.1224489795918373,3.3332431022838227,,,,3.36734693877551,1.1224489795918373,4.551049040623168,,,,3.36734693877551,1.1224489795918373,4.323680392098713,,,,3.36734693877551,1.1224489795918373,6.275155126043271
